PROVID,PROVNAME,PROVIDERFIRSTNAME,PROVIDERLASTNAME,PROVNPI,PROVZIPCODE,PROVTYPECODE,PROVTYPEDESC,SPECCODE,SPECDESC,SPECROLLUPCODE,SPECROLLUPDESC,IMPLIEDSPECCODE,IMPLIEDSPECDESC,RC,MEMCOUNT,PAIDAMT
330280865,Provider - 330280865,,,~NULL,,~NULL,,08,Family practice,,,IS0037,Outpatient Care,2,1,0
330544209,Provider - 330544209,,,,33176,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,2,1,0
330356187,Provider - 330356187,,,,44310,F,,01,General Practice,,,IS0035,Other Supplies,1,1,0
330209875,Provider - 330209875,,,,73143,P,,93,Emergency medicine,,,IS0006,Cardiology,3,1,0
330544452,Provider - 330544452,,,,41042,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,3,1,0
330418720,Provider - 330418720,,,,44304,F,,16,Obstetrics/gynecology,,,IS0037,Outpatient Care,1,1,0
330343945,Provider - 330343945,,,,33134,F,,IS0023,Hospital,,,IS0026,Laboratory,3,1,0
330216598,Provider - 330216598,,,,89005,F,,AC24,Extended Care Facility,,,IS0023,Hospital,30,1,0
330354096,Provider - 330354096,,,,16601,F,,IS0023,Hospital,,,IS0026,Laboratory,5,1,0
330351719,"STEEN, NICOLE MD",,,,15232,P,,97,Physician Assistant (PA),,,IS0013,Durable Medical Equipment,1,1,0
330259014,Provider - 330259014,,,,049386144,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,4,1,0
330333018,Provider - 330333018,,,,17011,F,,IS0023,Hospital,,,IS0042,Radiology,2,1,0
330323831,Provider - 330323831,,,,08755,P,,26,Psychiatry,,,IS0027,Mental Health,1,1,0
330544202,Provider - 330544202,,,,19101,F,,72,Diagnostic laboratory,,,,,1,1,0
330544214,Provider - 330544214,,,,33136,F,,IS0023,Hospital,,,IS0004,Anesthesia,1,1,0
330080215,Provider - 330080215,,,,67201,P,,05,Anesthesiology,,,IS0004,Anesthesia,4,1,0
330318603,Provider - 330318603,,,,08087,F,,A1,Skilled Nursing Facility (SNF),,,IS0023,Hospital,1,1,0
330049479,Provider - 330049479,,,,89193,P,,47,Independent Diagnostic Testing Facility (IDTF),,,IS0038,Pathology,2,1,0
330544435,Provider - 330544435,,,,33550,F,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0035,Other Supplies,1,1,0
330009649,Provider - 330009649,,,,02905,F,,IS0023,Hospital,,,IS0023,Hospital,1,1,0
330233767,Provider - 330233767,,,,10087,P,,AC09,Blood banking & Transfusion Medicine,,,IS0038,Pathology,2,1,0
330544844,"GRODZKI, KATY MD",,,,44101,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,6,1,0
330193529,Provider - 330193529,,,,44193,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,0
330544435,Provider - 330544435,,,,33550,F,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0013,Durable Medical Equipment,1,1,0
330544447,"JONES, VICTORIA MD",,,,45263,F,,IS0023,Hospital,,,IS0026,Laboratory,1,1,0
330345823,Provider - 330345823,,,,15601,F,,01,General Practice,,,IS0006,Cardiology,1,1,0
330458067,Provider - 330458067,,,,43220,F,,49,Ambulatory surgical center,,,IS0042,Radiology,3,1,0
330544840,"STONE, PETER MD",,,,44122,P,,26,Psychiatry,,,IS0027,Mental Health,2,1,0
330194964,Provider - 330194964,,,,29209,P,,IS0009,Chiropractic,,,IS0037,Outpatient Care,1,1,0
330353405,Provider - 330353405,,,,17022,P,,08,Family practice,,,IS0041,Pulmonary,1,1,0
330103425,Provider - 330103425,,,,85072,P,,78,Cardiac surgery,,,IS0047,Vascular Surgery,1,1,0
330241705,Provider - 330241705,,,,85072,F,,59,Ambulance service supplier,,,IS0002,Ambulance,2,1,0
330189085,Provider - 330189085,,,,89130,F,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,0
330416233,Provider - 330416233,,,,44310,P,,IS0020,Hematology,,,IS0023,Hospital,1,1,0
330274841,Provider - 330274841,,,,07083,P,,49,Ambulatory surgical center,,,IS0026,Laboratory,1,1,0
330146158,Provider - 330146158,,,,89119,F,,IS0023,Hospital,,,IS0023,Hospital,1,1,0
330296102,Provider - 330296102,,,,07752,F,,IS0023,Hospital,,,IS0035,Other Supplies,1,1,0
330524081,Provider - 330524081,,,,44304,P,,IS0046,Urology,,,IS0023,Hospital,2,1,0
330357011,Provider - 330357011,,,,44240,F,,A1,Skilled Nursing Facility (SNF),,,IS0023,Hospital,4,1,0
330240866,Provider - 330240866,,,,02241,P,,93,Emergency medicine,,,IS0041,Pulmonary,1,1,0
330306650,Provider - 330306650,,,,33186,P,,20,Orthopedic surgery,,,IS0023,Hospital,1,1,0
330086463,Provider - 330086463,,,,77210,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,0
330559134,"KELLEY, DOUGLAS MD",,,,33143,P,,IS0006,Cardiology,,,IS0042,Radiology,1,1,0
330504476,Provider - 330504476,,,,46825,F,,01,General Practice,,,IS0034,Orthopedics,1,1,0
330047499,Provider - 330047499,,,,37922,P,,62,Psychologist,,,IS0016,ENT,4,1,0
330559134,"KELLEY, DOUGLAS MD",,,,33180,P,,93,Emergency medicine,,,IS0041,Pulmonary,1,1,0
330089688,Provider - 330089688,,,,67201,P,,20,Orthopedic surgery,,,IS0034,Orthopedics,2,1,0
330544106,Provider - 330544106,,,,07101,F,,IS0023,Hospital,,,IS0029,Neurology,1,1,0
330544840,"STONE, PETER MD",,,,44308,P,,20,Orthopedic surgery,,,IS0042,Radiology,2,1,0
330161580,Provider - 330161580,,,,89074,F,,72,Diagnostic laboratory,,,IS0026,Laboratory,208,1,0
330313636,Provider - 330313636,,,,07047,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,9,1,0
330356455,Provider - 330356455,,,,43271,P,,72,Diagnostic laboratory,,,IS0026,Laboratory,9,1,0
330306343,Provider - 330306343,,,,44086,P,,30,Diagnostic radiology,,,IS0042,Radiology,1,1,0
330544838,"MUSACCHIO, ANTHONY MD",,,,44077,F,,IS0023,Hospital,,,IS0047,Vascular Surgery,1,1,0
330298669,Provider - 330298669,,,,44514,F,,99,Unknown physician specialty,,,IS0012,Non-PBM Drug,1,1,0
330009026,Provider - 330009026,,,,11762,P,,05,Anesthesiology,,,IS0004,Anesthesia,1,1,0
330258056,Provider - 330258056,,,,85283,F,,IS0023,Hospital,,,IS0026,Laboratory,1,1,0
330345823,Provider - 330345823,,,,15601,F,,01,General Practice,,,IS0026,Laboratory,3,1,0
330469459,Provider - 330469459,,,,85260,F,,93,Emergency medicine,,,IS0003,Ambulatory Services,2,1,0
330308828,Provider - 330308828,,,,48340,F,,93,Emergency medicine,,,IS0003,Ambulatory Services,1,1,0
330418595,Provider - 330418595,,,,44685,P,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,5,1,0
330544850,"PRATTS, KERRY MD",,,,44004,F,,01,General Practice,,,IS0026,Laboratory,4,1,0
330441390,Provider - 330441390,,,,44460,P,,59,Ambulance service supplier,,,IS0002,Ambulance,2,1,0
330017956,Provider - 330017956,,,,31193,F,,IS0023,Hospital,,,IS0023,Hospital,5,1,0
330418679,Provider - 330418679,,,,44304,P,,44,Infectious disease,,,IS0023,Hospital,5,1,0
330313636,Provider - 330313636,,,,07047,F,,IS0023,Hospital,,,IS0013,Durable Medical Equipment,3,1,0
330544847,"FARNY, KATE MD",,,,44504,F,,IS0023,Hospital,,,IS0029,Neurology,1,1,0
330151690,Provider - 330151690,,,,02129,P,,37,Pediatric medicine,,,IS0023,Hospital,2,1,0
330236821,Provider - 330236821,,,,44193,P,,36,Nuclear medicine,,,IS0042,Radiology,1,1,0
330303619,Provider - 330303619,,,,33021,P,,IS0052,Ophthalmology,,,IS0017,Eye Care,8,1,0
330559134,"KELLEY, DOUGLAS MD",,,,33014,P,,93,Emergency medicine,,,IS0006,Cardiology,1,1,0
330323740,Provider - 330323740,,,,07470,P,,IS0052,Ophthalmology,,,IS0017,Eye Care,2,1,0
330359048,Provider - 330359048,,,,15108,P,,01,General Practice,,,IS0026,Laboratory,4,1,0
330483930,Provider - 330483930,,,,30342,F,,01,General Practice,,,IS0013,Durable Medical Equipment,1,1,0
330409329,Provider - 330409329,,,,44105,P,,37,Pediatric medicine,,,IS0026,Laboratory,1,1,0
330544452,Provider - 330544452,,,,41075,F,,IS0023,Hospital,,,IS0045,Surgery,10,1,0
330184176,Provider - 330184176,,,,04938,P,,IS0040,Podiatry,,,IS0031,Obstetrics/Gynecology,2,1,0
330465820,Provider - 330465820,,,,91356,F,,01,General Practice,,,IS0026,Laboratory,4,1,0
330079496,Provider - 330079496,,,,34744,P,,26,Psychiatry,,,,,1,1,0
330489560,Provider - 330489560,,,,33911,P,,49,Ambulatory surgical center,,,IS0012,Non-PBM Drug,15,1,0
330443908,Provider - 330443908,,,,44512,P,,11,Internal medicine,,,IS0021,Home Care,6,1,0
330326264,Provider - 330326264,,,,08755,F,,IS0023,Hospital,,,IS0035,Other Supplies,1,1,0
330544307,Provider - 330544307,,,,452630042,F,,IS0023,Hospital,,,IS0005,Blood Bank,2,1,0
330544799,"CARROLL, MIKE MD",,,,44266,F,,IS0023,Hospital,,,IS0042,Radiology,6,1,0
330326264,Provider - 330326264,,,,07757,F,,IS0023,Hospital,,,IS0041,Pulmonary,2,1,0
330544307,Provider - 330544307,,,,452630042,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,1,1,0
330463900,Provider - 330463900,,,,672017887,F,,IS0023,Hospital,,,IS0042,Radiology,2,1,0
330544307,Provider - 330544307,,,,45263,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,1,1,0
330463900,Provider - 330463900,,,,672017887,F,,IS0023,Hospital,,,IS0035,Other Supplies,1,1,0
330421565,Provider - 330421565,,,,44130,F,,A1,Skilled Nursing Facility (SNF),,,IS0012,Non-PBM Drug,2,1,0
330258728,Provider - 330258728,,,,33183,P,,IS0009,Chiropractic,,,IS0043,Rehabilitation Therapies,5,1,0
330458067,Provider - 330458067,,,,43220,F,,49,Ambulatory surgical center,,,IS0037,Outpatient Care,3,1,0
330230654,Provider - 330230654,,,,04915,P,,88,Unknown supplier/provider specialty,,,IS0037,Outpatient Care,2,1,0
330311626,Provider - 330311626,,,,33176,P,,IS0052,Ophthalmology,,,IS0017,Eye Care,3,1,0
330500021,Provider - 330500021,,,,41017,F,,08,Family practice,,,IS0037,Outpatient Care,1,1,0
330544387,Provider - 330544387,,,,19101,F,,72,Diagnostic laboratory,,,IS0005,Blood Bank,3,1,0
330046578,Provider - 330046578,,,,67226,P,,IS0009,Chiropractic,,,IS0009,Chiropractic,4,1,0
330108762,Provider - 330108762,,,,55439,P,,33,Thoracic surgery,,,,,4,1,0
330370117,Provider - 330370117,,,,33144,P,,11,Internal medicine,,,IS0045,Surgery,2,1,0
330506053,Provider - 330506053,,,,07724,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,15,1,0
330339776,Provider - 330339776,,,,00000,~NULL,,72,Diagnostic laboratory,,,,,13,5,0
330180957,Provider - 330180957,,,,45263,P,,01,General Practice,,,IS0042,Radiology,1,1,0
330325021,Provider - 330325021,,,,07701,P,,49,Ambulatory surgical center,,,IS0006,Cardiology,1,1,0
330463900,Provider - 330463900,,,,672017887,F,,IS0023,Hospital,,,IS0041,Pulmonary,1,1,0
330414397,Provider - 330414397,,,,44312,P,,25,Physical medicine and rehabilitation,,,IS0044,Skilled Nursing Facility,1,1,0
330071979,Provider - 330071979,,,,55445,F,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0035,Other Supplies,1,1,0
330075339,Provider - 330075339,,,,55440,P,,08,Family practice,,,IS0044,Skilled Nursing Facility,1,1,0
330544311,Provider - 330544311,,,,452634856,F,,IS0023,Hospital,,,IS0049,Professional Services,1,1,0
330463900,Provider - 330463900,,,,67201,F,,70,Multi-specialty Clinic or Group,,,IS0005,Blood Bank,1,1,0
330049493,Provider - 330049493,,,,89193,F,,72,Diagnostic laboratory,,,IS0026,Laboratory,3,1,0
330229440,Provider - 330229440,,,,45263,P,,08,Family practice,,,IS0023,Hospital,1,1,0
330544212,Provider - 330544212,,,,33146,F,,IS0023,Hospital,,,IS0042,Radiology,1,1,0
330544212,Provider - 330544212,,,,33146,F,,IS0023,Hospital,,,IS0035,Other Supplies,3,2,0
330544127,Provider - 330544127,,,,90048,F,,01,General Practice,,,IS0035,Other Supplies,1,1,0
330047136,Provider - 330047136,,,,80936,P,,11,Internal medicine,,,IS0012,Non-PBM Drug,1,1,0
1043499700,"THE DALTON CLINIC OF CHIROPRACTIC, INC.",,,,43326,F,,01,General Practice,,,IS0035,Other Supplies,1,1,0
330066992,Provider - 330066992,,,,11706,F,,IS0023,Hospital,,,IS0045,Surgery,4,1,0
330056159,Provider - 330056159,,,,04240,F,,30,Diagnostic radiology,,,IS0042,Radiology,2,1,0
330193088,Provider - 330193088,,,,04938,P,,50,Nurse practitioner,,,IS0026,Laboratory,2,1,0
330007124,Provider - 330007124,,,,85007,P,,25,Physical medicine and rehabilitation,,,IS0023,Hospital,1,1,0
330198536,Provider - 330198536,,,,85254,P,,11,Internal medicine,,,IS0037,Outpatient Care,1,1,0
330347210,Provider - 330347210,,,,16127,F,,IS0023,Hospital,,,IS0029,Neurology,1,1,0
330070745,Provider - 330070745,,,,55435,P,,01,General Practice,,,IS0026,Laboratory,4,1,0
330300922,Provider - 330300922,,,,44124,F,,A1,Skilled Nursing Facility (SNF),,,IS0026,Laboratory,2,1,0
330544838,"MUSACCHIO, ANTHONY MD",,,,44077,F,,IS0023,Hospital,,,IS0000,ALL OTHERS,2,1,0
330296103,Provider - 330296103,,,,07752,F,,A1,Skilled Nursing Facility (SNF),,,IS0026,Laboratory,1,1,0
330228273,Provider - 330228273,,,,33255,F,,IS0023,Hospital,,,IS0041,Pulmonary,1,1,0
330243091,Provider - 330243091,,,,89119,F,,IS0023,Hospital,,,IS0041,Pulmonary,7,1,0
330177907,Provider - 330177907,,,,53074,P,,IS0040,Podiatry,,,IS0011,Dermatology,1,1,0
330405987,Provider - 330405987,,,,44130,P,,77,Vascular surgery,,,IS0042,Radiology,1,1,0
330559134,"KELLEY, DOUGLAS MD",,,,33145,P,,97,Physician Assistant (PA),,,IS0023,Hospital,1,1,0
330544320,Provider - 330544320,,,,43214,F,,01,General Practice,,,IS0026,Laboratory,7,1,0
330356187,Provider - 330356187,,,,44310,F,,01,General Practice,,,IS0033,Operating Room,1,1,0
330544210,Provider - 330544210,,,,33143,F,,IS0023,Hospital,,,IS0000,ALL OTHERS,8,1,0
330265982,Provider - 330265982,,,,45247,F,,30,Diagnostic radiology,,,IS0042,Radiology,4,1,0
330544214,Provider - 330544214,,,,33157,F,,IS0023,Hospital,,,IS0023,Hospital,4,2,0
330007776,Provider - 330007776,,,,67214,P,,02,General surgery,,,IS0045,Surgery,1,1,0
330251781,Provider - 330251781,,,,04938,P,,16,Obstetrics/gynecology,,,IS0014,Emergency Room,1,1,0
330350666,Provider - 330350666,,,,16105,P,,20,Orthopedic surgery,,,IS0042,Radiology,1,1,0
330298669,Provider - 330298669,,,,44514,F,,A1,Skilled Nursing Facility (SNF),,,IS0026,Laboratory,5,1,0
330417036,Provider - 330417036,,,,44483,P,,IS0040,Podiatry,,,IS0045,Surgery,1,1,0
330417038,Provider - 330417038,,,,44505,P,,IS0040,Podiatry,,,IS0045,Surgery,1,1,0
330544838,"MUSACCHIO, ANTHONY MD",,,,43271,P,,08,Family practice,,,,,5,1,0
330027542,Provider - 330027542,,,,32856,P,,20,Orthopedic surgery,,,IS0049,Professional Services,1,1,0
330544847,"FARNY, KATE MD",,,,44504,F,,IS0023,Hospital,,,IS0014,Emergency Room,1,1,0
330544838,"MUSACCHIO, ANTHONY MD",,,,44077,F,,IS0023,Hospital,,,IS0042,Radiology,1,1,0
330333018,Provider - 330333018,,,,17011,F,,IS0023,Hospital,,,IS0006,Cardiology,1,1,0
330313636,Provider - 330313636,,,,07047,F,,IS0023,Hospital,,,IS0026,Laboratory,13,1,0
330414197,Provider - 330414197,,,,15251,P,,49,Ambulatory surgical center,,,IS0014,Emergency Room,1,1,0
330223195,Provider - 330223195,,,,02571,P,,30,Diagnostic radiology,,,,,2,1,0
330544838,"MUSACCHIO, ANTHONY MD",,,,43271,P,,11,Internal medicine,,,IS0037,Outpatient Care,4,1,0
330459969,Provider - 330459969,,,,672017222,P,,93,Emergency medicine,,,IS0037,Outpatient Care,1,1,0
330332567,Provider - 330332567,,,,16601,F,,IS0023,Hospital,,,IS0029,Neurology,7,1,0
330383399,Provider - 330383399,,,,33176,P,,37,Pediatric medicine,,,,,1,1,0
330443908,Provider - 330443908,,,,44512,P,,11,Internal medicine,,,IS0049,Professional Services,1,1,0
330505091,Provider - 330505091,,,,60123,F,,01,General Practice,,,IS0037,Outpatient Care,3,1,0
330531887,Provider - 330531887,,,,85255,P,,93,Emergency medicine,,,IS0014,Emergency Room,3,1,0
330500021,Provider - 330500021,,,,41042,F,,08,Family practice,,,IS0023,Hospital,5,1,0
330443922,Provider - 330443922,,,,48075,F,,01,General Practice,,,IS0021,Home Care,3,1,0
1043499700,"THE DALTON CLINIC OF CHIROPRACTIC, INC.",,,,43326,F,,01,General Practice,,,IS0012,Non-PBM Drug,2,1,0
330098285,Provider - 330098285,,,,01089,P,,20,Orthopedic surgery,,,IS0034,Orthopedics,1,1,0
330313636,Provider - 330313636,,,,07047,F,,IS0023,Hospital,,,IS0033,Operating Room,6,1,0
330226029,Provider - 330226029,,,,33114,P,,25,Physical medicine and rehabilitation,,,IS0023,Hospital,3,1,0
330439990,Provider - 330439990,,,,44212,F,,A1,Skilled Nursing Facility (SNF),,,IS0042,Radiology,2,1,0
330355728,Provider - 330355728,,,,43260,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,4,1,0
330347210,Provider - 330347210,,,,16127,F,,IS0023,Hospital,,,IS0035,Other Supplies,4,1,0
330108587,Provider - 330108587,,,,55435,P,,11,Internal medicine,,,IS0023,Hospital,2,1,0
330214413,Provider - 330214413,,,,55344,F,,AC24,Extended Care Facility,,,IS0023,Hospital,2,1,0
330326264,Provider - 330326264,,,,08755,F,,IS0023,Hospital,,,IS0021,Home Care,3,1,0
330544838,"MUSACCHIO, ANTHONY MD",,,,43271,F,,93,Emergency medicine,,,IS0026,Laboratory,1,1,0
330014153,Provider - 330014153,,,,02241,F,,IS0023,Hospital,,,IS0014,Emergency Room,1,1,0
330544307,Provider - 330544307,,,,452630042,F,,IS0023,Hospital,,,IS0041,Pulmonary,1,1,0
330463900,Provider - 330463900,,,,67201,F,,70,Multi-specialty Clinic or Group,,,IS0042,Radiology,1,1,0
330544797,Provider - 330544797,,,,10016,F,,25,Physical medicine and rehabilitation,,,IS0023,Hospital,2,1,0
330156612,Provider - 330156612,,,,78265,F,,IS0023,Hospital,,,IS0041,Pulmonary,1,1,0
330345163,Provider - 330345163,,,,33146,P,,93,Emergency medicine,,,IS0006,Cardiology,1,1,0
330531081,Provider - 330531081,,,,85260,F,,01,General Practice,,,IS0012,Non-PBM Drug,2,1,0
330544372,Provider - 330544372,,,,19101,F,,72,Diagnostic laboratory,,,IS0038,Pathology,1,1,0
330385915,Provider - 330385915,,,,33184,P,,93,Emergency medicine,,,IS0037,Outpatient Care,1,1,0
330499869,Provider - 330499869,,,,41017,P,,IS0046,Urology,,,IS0049,Professional Services,1,1,0
330066324,Provider - 330066324,,,,33024,P,,IS0009,Chiropractic,,,IS0043,Rehabilitation Therapies,12,1,0
330491564,Provider - 330491564,,,,33024,F,,IS0009,Chiropractic,,,IS0009,Chiropractic,2,1,0
330344870,Provider - 330344870,,,,33176,P,,26,Psychiatry,,,IS0023,Hospital,1,1,0
330544213,"OLEARY, DARIA MD",,,,33155,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,1,1,0
330544775,Provider - 330544775,,,,45263,F,,IS0023,Hospital,,,IS0014,Emergency Room,2,1,0
330261388,Provider - 330261388,,,,03102,F,,01,General Practice,,,IS0012,Non-PBM Drug,1,1,0
330544843,"AKHAVAN, SUZANNE MD",,,,44193,F,,01,General Practice,,,IS0012,Non-PBM Drug,1,1,0
330293985,Provider - 330293985,,,,11530,P,,16,Obstetrics/gynecology,,,IS0042,Radiology,2,1,0
330443923,Provider - 330443923,,,,48376,P,,49,Ambulatory surgical center,,,IS0026,Laboratory,7,1,0
330272345,Provider - 330272345,,,,08731,P,,49,Ambulatory surgical center,,,IS0024,Immunizations,2,1,0
330544838,"MUSACCHIO, ANTHONY MD",,,,43271,P,,08,Family practice,,,IS0049,Professional Services,2,1,0
330404357,Provider - 330404357,,,,44102,F,,99,Unknown physician specialty,,,IS0035,Other Supplies,2,1,0
330523516,Provider - 330523516,,,,44127,P,,11,Internal medicine,,,IS0023,Hospital,3,1,0
330463900,Provider - 330463900,,,,67201,F,,70,Multi-specialty Clinic or Group,,,IS0014,Emergency Room,1,1,0
330295441,Provider - 330295441,,,,44146,F,,A1,Skilled Nursing Facility (SNF),,,IS0013,Durable Medical Equipment,1,1,0
330381660,Provider - 330381660,,,,44126,P,,11,Internal medicine,,,IS0006,Cardiology,1,1,0
330558163,Provider - 330558163,,,,67201,F,,IS0023,Hospital,,,IS0042,Radiology,2,1,0
330066359,Provider - 330066359,,,,53278,P,,11,Internal medicine,,,IS0023,Hospital,6,1,0
330544635,Provider - 330544635,,,,33033,P,,93,Emergency medicine,,,IS0041,Pulmonary,1,1,0
330544215,"GIOIOSO, CHELSEY MD",,,,33029,F,,IS0023,Hospital,,,IS0006,Cardiology,2,1,0
330070680,Provider - 330070680,,,,33441,P,,08,Family practice,,,,,1,1,0
330544457,Provider - 330544457,,,,42413,P,,A1,Skilled Nursing Facility (SNF),,,IS0044,Skilled Nursing Facility,1,1,0
330001894,Provider - 330001894,,,,19101,F,,72,Diagnostic laboratory,,,,,1,1,0
330544622,Provider - 330544622,,,,33143,P,,93,Emergency medicine,,,IS0037,Outpatient Care,1,1,0
330544228,"FISCH, STINE MD",,,,33143,P,,16,Obstetrics/gynecology,,,,,1,1,0
330089688,Provider - 330089688,,,,67201,P,,20,Orthopedic surgery,,,IS0026,Laboratory,8,1,0
330234127,Provider - 330234127,,,,78292,P,,93,Emergency medicine,,,IS0037,Outpatient Care,1,1,0
330209875,Provider - 330209875,,,,73143,P,,93,Emergency medicine,,,IS0023,Hospital,1,1,0
330405959,Provider - 330405959,,,,44116,P,,11,Internal medicine,,,IS0023,Hospital,3,1,0
330243081,Provider - 330243081,,,,44077,P,,IS0040,Podiatry,,,IS0034,Orthopedics,6,1,0
330544712,Provider - 330544712,,,,07189,F,,IS0023,Hospital,,,IS0004,Anesthesia,2,1,0
330251688,Provider - 330251688,,,,33016,P,,11,Internal medicine,,,IS0023,Hospital,4,1,0
330355728,Provider - 330355728,,,,43260,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,4,1,0
330379125,Provider - 330379125,,,,33313,P,,97,Physician Assistant (PA),,,IS0023,Hospital,1,1,0
330408597,Provider - 330408597,,,,44146,F,,IS0023,Hospital,,,IS0014,Emergency Room,2,1,0
330298669,Provider - 330298669,,,,44514,F,,99,Unknown physician specialty,,,IS0023,Hospital,1,1,0
330418749,Provider - 330418749,,,,44304,P,,11,Internal medicine,,,IS0023,Hospital,1,1,0
330544307,Provider - 330544307,,,,452630042,F,,IS0023,Hospital,,,IS0026,Laboratory,6,1,0
330138168,Provider - 330138168,,,,530XX,P,,88,Unknown supplier/provider specialty,,,IS0040,Podiatry,1,1,0
1013957000,BILLINGS CLINIC,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0014,Emergency Room,1,1,0
330508552,Provider - 330508552,,,~NULL,,~NULL,,93,Emergency medicine,,,IS0014,Emergency Room,2,1,0
330544215,"GIOIOSO, CHELSEY MD",,,,33029,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,2,1,0
330544127,Provider - 330544127,,,,90048,F,,01,General Practice,,,IS0012,Non-PBM Drug,5,1,0
330240797,"MORIGAKI, MATTHEW MD",,,,33143,F,,93,Emergency medicine,,,IS0041,Pulmonary,6,1,0
330359004,Provider - 330359004,,,,44223,F,,01,General Practice,,,IS0012,Non-PBM Drug,2,1,0
